temperature,rainfall,humidity
38.4,128.4,29
-9.4,130.8,65
18.6,43.1,51
16.3,163.9,32
36.1,56.2,80
28.1,165.2,71
-5.7,130.9,84
-3.3,114.8,42
35.1,47.4,35
22.9,169.4,35
36.5,60.3,67
9.9,119.2,83
22.8,134.2,47
10.2,103.4,25
11.3,86.5,31
24.2,195.7,73
13.4,21.4,47
-9.7,158.9,57
27.6,67.6,41
0.2,93.4,36
19.9,159.4,92
9.9,99.1,73
-4.8,17.9,91
12.6,167.7,61
8.5,34.2,87
34.1,52.9,26
16.1,171.3,58
33.3,178.3,71
0.6,118.1,38
18.7,182.5,21
10.6,151.2,31
-1.3,182.7,29
-6.4,182.4,44
16.7,152.9,44
-9.7,48.7,83
12.4,90.3,93
19.1,173.3,98
-9.7,53.1,60
-8.2,171.0,28
3.0,68.8,25
20.7,127.6,88
11.4,35.2,50
23.3,172.3,41
15.9,63.9,39
9.7,68.5,79
23.8,159.0,59
27.1,166.5,64
35.7,186.4,63
26.5,193.0,79
18.2,117.7,68
31.4,143.9,96
19.3,107.6,47
13.1,146.0,79
-0.4,34.4,22
-1.3,29.7,76
30.2,152.5,27
3.4,153.9,90
33.4,30.2,39
18.6,173.2,84
21.8,176.9,70
9.9,133.3,42
20.1,141.6,27
31.0,44.6,24
23.1,166.9,37
26.9,162.3,80
0.4,89.3,89
-6.3,90.9,31
17.3,100.0,69
-5.9,8.7,72
34.9,139.4,55
16.9,193.8,92
1.7,97.7,40
21.6,173.7,47
25.1,156.1,59
34.1,58.2,72
28.7,9.7,20
11.3,148.9,93
4.3,180.2,61
23.8,50.6,81
-9.3,66.1,65
2.8,102.9,82
1.5,85.6,24
21.1,30.7,33
32.6,72.9,65
-4.0,40.0,21
19.9,162.2,48
-8.5,16.0,38
39.2,23.4,89
-5.1,29.7,49
11.1,164.6,37
-2.0,14.5,46
11.3,144.6,35
9.5,140.6,72
17.4,105.7,50
-5.2,128.9,61
18.1,44.9,25
5.6,73.6,90
32.0,112.1,20
34.3,59.2,31
9.2,67.6,60
33.4,141.8,50
-7.0,115.2,48
13.7,187.0,94
9.1,163.3,25
3.1,187.2,48
8.6,89.4,48
37.9,21.7,78
28.5,21.4,75
14.2,55.7,90
28.2,5.1,34
-3.2,172.8,80
34.6,122.8,23
12.5,8.2,68
-9.0,101.9,67
8.7,60.9,66
18.9,168.0,70
29.7,169.5,71
3.0,67.3,62
22.2,94.5,92
14.5,186.9,94
6.2,152.1,47
12.8,147.1,80
9.2,143.6,38
33.9,43.9,70
12.6,33.0,91
25.6,26.5,84
33.4,64.0,21
25.7,161.1,59
13.5,180.9,84
9.0,120.1,43
0.6,91.9,70
0.3,100.5,49
23.1,66.0,83
2.8,56.4,73
-2.3,95.7,61
-5.5,172.4,36
32.2,173.8,89
22.0,34.6,47
14.7,157.7,28
34.7,54.3,64
39.7,92.8,80
31.6,20.3,22
32.6,47.9,69
12.1,180.3,92
33.7,73.6,39
-4.3,114.4,62
7.5,115.1,29
34.5,109.9,88
34.3,100.7,25
19.7,97.5,84
12.3,184.7,91
0.7,36.8,73
12.3,41.8,86
16.8,52.1,41
13.6,191.1,26
5.6,178.3,89
36.6,187.9,84
26.3,181.2,36
28.2,128.7,77
3.2,35.8,31
9.4,97.7,38
25.9,30.7,85
-9.2,80.3,91
6.9,96.6,47
17.0,84.0,37
12.8,110.5,25
6.8,66.0,33
14.9,107.1,74
-1.2,95.1,50
19.0,102.7,52
2.6,188.5,78
31.8,177.5,80
-0.8,155.6,65
11.0,0.4,98
35.3,41.4,80
35.6,183.7,44
19.0,196.5,69
38.6,19.5,74
-5.3,10.9,84
27.7,92.6,28
37.6,195.2,81
-8.8,146.9,63
32.2,190.8,82
25.1,81.5,97
38.2,151.7,42
3.9,198.8,36
0.9,59.7,29
20.7,7.4,50
19.3,106.5,38
31.4,71.3,53
-9.6,66.1,43
8.8,106.7,97
16.3,103.6,22
27.3,179.9,39
28.7,96.4,50
24.1,27.2,89
18.7,161.6,62
36.0,23.7,75
29.1,56.5,31
19.8,84.0,22
3.4,26.7,48
15.5,80.9,76
14.7,71.1,99
30.6,157.5,23
39.4,52.9,46
-9.8,121.2,67
13.8,77.6,71
30.4,112.8,68
9.9,9.7,64
36.3,8.7,62
-0.4,184.8,82
30.2,69.4,63
22.4,63.4,31
26.9,177.3,97
15.1,180.6,44
19.1,66.3,79
-5.2,46.9,31
29.5,129.2,40
-3.6,81.9,92
30.4,60.7,39
6.9,182.3,38
2.2,55.5,43
5.9,81.2,89
-8.0,152.8,56
33.2,150.9,47
-6.1,26.9,63
1.8,12.6,77
8.3,50.8,23
9.4,76.9,33
8.5,105.0,37
19.2,1.9,67
9.0,141.2,21
32.5,36.4,21
19.9,43.4,20
25.7,32.0,93
15.8,111.2,67
-7.1,40.8,73
9.3,12.4,60
5.5,17.7,20
-4.3,189.0,33
-9.6,140.9,46
20.8,182.6,20
4.4,47.6,82
17.9,110.6,92
33.9,73.7,60
8.7,81.5,83
5.9,176.6,89
5.4,28.4,66
-9.6,30.1,52
-2.4,47.1,98
-1.6,170.7,26
20.9,102.4,35
20.6,150.6,45
26.4,157.3,21
37.9,75.8,30
9.2,167.3,93
-3.5,146.7,61
20.6,40.4,58
-0.6,23.5,40
-4.0,7.5,46
-1.9,175.6,95
29.2,24.4,44
2.6,58.6,84
-9.7,86.3,80
27.6,149.3,42
26.2,105.4,54
-1.4,78.2,20
-7.8,71.1,58
34.1,149.6,53
14.0,35.4,26
-2.6,106.6,89
-0.8,121.6,62
5.9,138.4,59
16.3,63.6,46
-7.2,63.6,70
-0.4,2.4,100
18.8,60.5,40
2.0,105.3,66
10.3,115.8,90
37.3,119.0,31
9.2,109.7,74
29.9,140.8,55
15.5,191.6,47
32.3,157.7,44
28.0,44.1,66
-1.6,44.2,46
-9.5,105.2,85
31.1,173.1,77
21.1,139.0,99
13.4,135.8,79
-9.4,129.3,38
1.5,129.8,85
7.0,124.0,94
22.0,91.4,91
23.1,130.0,86
9.5,30.9,23
19.8,95.9,46
-5.4,171.5,76
5.0,107.4,88
-3.6,19.1,35
9.6,62.3,82
-2.6,20.1,45
2.3,88.3,66
-5.0,185.3,94
27.4,141.2,21
4.7,198.1,63
20.1,115.7,80
17.4,71.1,28
9.7,71.1,82
23.7,156.4,41
26.3,0.4,26
14.8,64.4,74
39.9,81.6,47
39.7,185.8,64
-5.4,34.4,78
16.4,166.4,53
-4.4,170.2,34
37.5,18.2,92
30.8,55.0,36
-1.6,184.2,42
33.8,87.7,86
26.9,83.7,73
-2.6,66.8,26
19.7,7.5,48
35.6,134.4,50
9.8,81.0,33
-6.5,26.1,47
10.9,149.8,91
22.0,175.1,28
-1.3,47.7,51
5.6,118.3,47
15.6,158.4,94
-7.1,15.0,69
-6.6,85.2,29
15.5,79.5,82
4.2,23.4,54
6.1,193.5,59
3.8,100.0,60
-5.3,114.7,72
19.6,155.8,71
5.9,47.1,73
17.6,18.2,100
-7.5,196.8,84
14.4,188.4,24
17.5,51.8,47
23.5,140.2,66
16.9,199.1,51
-2.1,118.1,59
22.2,31.6,71
-3.8,155.1,25
9.3,105.7,86
3.8,11.3,75
34.0,73.3,88
28.7,146.7,58
2.6,87.6,52
33.4,93.8,30
2.5,172.1,74
-9.5,124.9,29
7.0,47.6,73
31.0,27.6,24
-9.7,175.7,61
30.9,72.0,48
13.3,172.8,53
38.5,91.9,37
14.2,177.1,45
4.6,3.3,51
37.6,79.8,53
31.1,80.2,55
9.3,134.9,87
24.8,39.7,91
15.7,42.6,39
0.2,117.5,49
30.8,164.9,57
18.3,27.5,40
37.7,131.3,75
14.6,18.4,55
14.9,16.0,70
1.7,56.0,36
19.4,67.2,41
38.6,159.5,39
37.5,163.0,25
23.4,152.9,90
38.4,26.9,45
13.1,136.7,60
-1.5,113.4,41
11.1,37.1,55
4.0,152.3,37
4.8,16.4,90
11.5,110.5,68
-5.3,55.7,82
12.7,192.5,39
16.1,121.4,30
25.5,188.7,41
18.3,82.2,39
11.5,137.6,48
-9.0,117.6,85
-2.7,70.0,58
15.0,78.7,73
30.7,199.6,77
38.9,61.6,61
